#TYPE Selected.System.Text.RegularExpressions.Match
"Value";"Number";"Year";"Title";"DocType"
"I lov om værdipapirhandel m.v., jf. lovbekendtgørelse nr. 1530 af 2. december 2015, som ændret ved § 2 i lov nr. 1490 af 23. december 2014, § 1 i lov nr. 532 af 29. april 2015 og § 3 i lov nr. 1563 af 15. december 2015, foretages følgende ændringer:";"1530";"2015";"lov om værdipapirhandel m.v.";"lovbekendtgørelse"
"I lov om finansiel virksomhed, jf. lovbekendtgørelse nr. 182 af 18. februar 2015, som ændret bl.a. ved § 1 i lov nr. 308 af 28. marts 2015, § 1 i lov nr. 334 af 31. marts 2015, § 2 i lov nr. 532 af 29. april 2015, § 1 i lov nr. 1563 af 15. december 2015 og § 7 i lov nr. 262 af 16. marts 2016 og senest ved § 13 i lov nr. 395 af 2. maj 2016, foretages følgende ændringer:";"182";"2015";"lov om finansiel virksomhed";"lovbekendtgørelse"
"I straffeloven, jf. lovbekendtgørelse nr. 873 af 9. juli 2015, som ændret ved lov nr. 1880 af 29. december 2015 og lov nr. 170 af 27. februar 2016, foretages følgende ændring:";"873";"2015";"straffeloven";"lovbekendtgørelse"
"I retsplejeloven, jf. lovbekendtgørelse nr. 1255 af 16. november 2015, som ændret senest ved § 4 i lov nr. 377 af 27. april 2016, foretages følgende ændring:";"1255";"2015";"retsplejeloven";"lovbekendtgørelse"
"I beredskabsloven, jf. lovbekendtgørelse nr. 660 af 10. juni 2009, som ændret ved lov nr. 514 af 26. maj 2014, foretages følgende ændringer:";"660";"2009";"beredskabsloven";"lovbekendtgørelse"
"I lov om beskyttelsesrum, jf. lovbekendtgørelse nr. 732 af 20. august 2003, foretages følgende ændring:";"732";"2003";"lov om beskyttelsesrum";"lovbekendtgørelse"
"I lov om beskyttelse af havmiljøet, jf. lovbekendtgørelse nr. 1616 af 10. december 2015, som ændret ved § 2 i lov nr. 1499 af 23. december 2014 og § 2 i lov nr. 427 af 18. maj 2016, foretages følgende ændringer:";"1616";"2015";"lov om beskyttelse af havmiljøet";"lovbekendtgørelse"
"I lov om fyrværkeri og andre pyrotekniske artikler, jf. lovbekendtgørelse nr. 363 af 9. april 2013, som ændret ved lov nr. 267 af 25. marts 2014 og § 40 i lov nr. 525 af 29. april 2015, foretages følgende ændring:";"363";"2013";"lov om fyrværkeri og andre pyrotekniske artikler";"lovbekendtgørelse"
"I straffeloven, jf. lovbekendtgørelse nr. 873 af 9. juli 2015, som ændret ved lov nr. 1880 af 29. december 2015 og lov nr. 170 af 27. april 2016, foretages følgende ændringer:";"873";"2015";"straffeloven";"lovbekendtgørelse"
"I straffeloven, jf. lovbekendtgørelse nr. 873 af 9. juli 2015, som ændret ved lov nr. 1880 af 29. december 2015 og lov nr. 170 af 27. april 2016, foretages følgende ændringer:";"873";"2015";"straffeloven";"lovbekendtgørelse"
"I lov om kreditaftaler, jf. lovbekendtgørelse nr. 1336 af 26. november 2015, foretages følgende ændringer:";"1336";"2015";"lov om kreditaftaler";"lovbekendtgørelse"
"I lov om forsikringsaftaler, jf. lovbekendtgørelse nr. 1237 af 9. november 2015, foretages følgende ændring:";"1237";"2015";"lov om forsikringsaftaler";"lovbekendtgørelse"
"I lov om tilsyn med firmapensionskasser, jf. lovbekendtgørelse nr. 953 af 14. august 2015, som ændret ved § 8 i lov nr. 532 af 29. april 2015, foretages følgende ændring:";"953";"2015";"lov om tilsyn med firmapensionskasser";"lovbekendtgørelse"
"I retsplejelov for Grønland, lov nr. 305 af 30. april 2008, som ændret ved lov nr. 1388 af 23. december 2012, lov nr. 735 af 25. juni 2014 og lov nr. 740 af 25. juni 2014, foretages følgende ændringer:";"305";"2008";"retsplejelov for Grønland";"lov"
"I lov om fuldbyrdelse af straf m.v., jf. lovbekendtgørelse nr. 1242 af 11. november 2015, som ændret ved lov nr. 169 af 27. februar 2016, foretages følgende ændringer:";"1242";"2015";"lov om fuldbyrdelse af straf m.v.";"lovbekendtgørelse"
"I straffeloven, jf. lovbekendtgørelse nr. 873 af 9. juli 2015, som ændret ved lov nr. 1880 af 29. december 2015 og lov nr. 170 af 27. februar 2016, foretages følgende ændringer:";"873";"2015";"straffeloven";"lovbekendtgørelse"
"I retsplejeloven, jf. lovbekendtgørelse nr. 1255 af 16. november 2015, som ændret senest ved § 4 i lov nr. 377 af 27. april 2016, foretages følgende ændring:";"1255";"2015";"retsplejeloven";"lovbekendtgørelse"
"I straffeloven, jf. lovbekendtgørelse nr. 873 af 9. juli 2015, som ændret ved lov nr. 1880 af 29. december 2015 og lov nr. 170 af 27. februar 2016, foretages følgende ændringer:";"873";"2015";"straffeloven";"lovbekendtgørelse"
"I lov om radio- og fjernsynsvirksomhed, jf. lovbekendtgørelse nr. 255 af 20. marts 2014, som ændret ved lov nr. 1517 af 27. december 2014, foretages følgende ændringer:";"255";"2014";"lov om radio- og fjernsynsvirksomhed";"lovbekendtgørelse"
"I lov om leje, jf. lovbekendtgørelse nr. 227 af 9. marts 2016, foretages følgende ændring:";"227";"2016";"lov om leje";"lovbekendtgørelse"
"I lov om leje af almene boliger, jf. lovbekendtgørelse nr. 228 af 9. marts 2016, foretages følgende ændringer:";"228";"2016";"lov om leje af almene boliger";"lovbekendtgørelse"
"I arkivloven, jf. lovbekendtgørelse nr. 1035 af 21. august 2007, som ændret ved lov nr. 1170 af 10. december 2008, lov nr. 652 af 18. maj 2015 og § 3 i lov nr. 742 af 1. juni 2015, foretages følgende ændringer:";"1035";"2007";"arkivloven";"lovbekendtgørelse"
"I dyreværnsloven, jf. lovbekendtgørelse nr. 1150 af 12. september 2015, foretages følgende ændringer:";"1150";"2015";"dyreværnsloven";"lovbekendtgørelse"
"I lov om dyrkning m.v. af genetisk modificerede afgrøder, jf. lovbekendtgørelse nr. 193 af 12. marts 2009, foretages følgende ændringer:";"193";"2009";"lov om dyrkning m.v. af genetisk modificerede afgrøder";"lovbekendtgørelse"
"I lov om miljø og genteknologi, jf. lovbekendtgørelse nr. 840 af 3. juli 2015, foretages følgende ændringer:";"840";"2015";"lov om miljø og genteknologi";"lovbekendtgørelse"
"I lov om social service, jf. lovbekendtgørelse nr. 1284 af 17. november 2015, som ændret bl.a. ved § 1 i lov nr. 495 af 21. maj 2013 og § 1 i lov nr. 722 af 25. juni 2014 og senest ved lov nr. 379 af 27. april 2016, foretages følgende ændringer:";"1284";"2015";"lov om social service";"lovbekendtgørelse"
"I lov om socialtilsyn, jf. lovbekendtgørelse nr. 124 af 12. februar 2016, foretages følgende ændring:";"124";"2016";"lov om socialtilsyn";"lovbekendtgørelse"
"I lov om folkeskolen, jf. lovbekendtgørelse nr. 1534 af 11. december 2015, foretages følgende ændring:";"1534";"2015";"lov om folkeskolen";"lovbekendtgørelse"
"I lov om kommunal udligning og generelle tilskud til kommuner, jf. lovbekendtgørelse nr. 798 af 24. juni 2013, som ændret bl.a. ved lov nr. 582 af 4. maj 2015 og senest ved § 2 i lov nr. 179 af 1. marts 2016, foretages følgende ændring:";"798";"2013";"lov om kommunal udligning og generelle tilskud til kommuner";"lovbekendtgørelse"
"I lov om kommunal udligning og generelle tilskud til kommuner, jf. lovbekendtgørelse nr. 798 af 24. juni 2013, som ændret senest ved § 2 i lov nr. 179 af 1. marts 2016, foretages følgende ændringer:";"798";"2013";"lov om kommunal udligning og generelle tilskud til kommuner";"lovbekendtgørelse"
"I registreringsafgiftsloven, jf. lovbekendtgørelse nr. 29 af 10. januar 2014, som ændret ved § 1 i lov nr. 1503 af 23. december 2014, § 24 i lov nr. 1532 af 27. december 2014, § 1 i lov nr. 1889 af 29. december 2015 og lov nr. 1892 af 29. december 2015, foretages følgende ændringer:";"29";"2014";"registreringsafgiftsloven";"lovbekendtgørelse"
"I brændstofforbrugsafgiftsloven, jf. lovbekendtgørelse nr. 40 af 16. januar 2014, som ændret ved § 2 i lov nr. 1503 af 23. december 2014, § 3 i lov nr. 1532 af 27. december 2014 og § 2 i lov nr. 1889 af 29. december 2015, foretages følgende ændringer:";"40";"2014";"brændstofforbrugsafgiftsloven";"lovbekendtgørelse"
"I lov om registrering af køretøjer, jf. lovbekendtgørelse nr. 16 af 9. januar 2013, som ændret ved lov nr. 1872 af 29. december 2015 og § 4 i lov nr. 1888 af 29. december 2015, foretages følgende ændring:";"16";"2013";"lov om registrering af køretøjer";"lovbekendtgørelse"
"I lov om spil, jf. lovbekendtgørelse nr. 119 af 22. januar 2016, som ændret ved § 1 i lov nr. 1573 af 15. december 2015 og § 1 i lov nr. 1574 af 15. december 2015, foretages følgende ændringer:";"119";"2016";"lov om spil";"lovbekendtgørelse"
"I fondsbeskatningsloven, jf. lovbekendtgørelse nr. 961 af 17. august 2015, foretages følgende ændringer:";"961";"2015";"fondsbeskatningsloven";"lovbekendtgørelse"
"I lov om indkomstbeskatning af aktieselskaber m.v., jf. lovbekendtgørelse nr. 680 af 20. maj 2015, som ændret ved § 2 i lov nr. 998 af 30. august 2015, foretages følgende ændringer:";"680";"2015";"lov om indkomstbeskatning af aktieselskaber m.v.";"lovbekendtgørelse"
"I afskrivningsloven, jf. lovbekendtgørelse nr. 948 af 17. august 2015, som ændret ved § 16 i lov nr. 132 af 16. februar 2016, foretages følgende ændring:";"948";"2015";"afskrivningsloven";"lovbekendtgørelse"
"I aktieavancebeskatningsloven, jf. lovbekendtgørelse nr. 1082 af 8. september 2015, foretages følgende ændringer:";"1082";"2015";"aktieavancebeskatningsloven";"lovbekendtgørelse"
"I ejendomsavancebeskatningsloven, jf. lovbekendtgørelse nr. 1200 af 30. september 2013, som ændret ved § 8 i lov nr. 202 af 27. februar 2015, foretages følgende ændringer:";"1200";"2013";"ejendomsavancebeskatningsloven";"lovbekendtgørelse"
"I fusionsskatteloven, jf. lovbekendtgørelse nr. 1017 af 24. august 2015, foretages følgende ændringer:";"1017";"2015";"fusionsskatteloven";"lovbekendtgørelse"
"I lov om indskud på etableringskonto og iværksætterkonto, jf. lovbekendtgørelse nr. 1175 af 30. oktober 2014, foretages følgende ændring:";"1175";"2014";"lov om indskud på etableringskonto og iværksætterkonto";"lovbekendtgørelse"
"I kildeskatteloven, jf. lovbekendtgørelse nr. 117 af 29. januar 2016, som ændret ved § 3 i lov nr. 1884 af 29. december 2015 og § 2 i lov nr. 428 af 18. maj 2016, foretages følgende ændringer:";"117";"2016";"kildeskatteloven";"lovbekendtgørelse"
"I kursgevinstloven, jf. lovbekendtgørelse nr. 1113 af 18. september 2013, som ændret ved § 20 i lov nr. 268 af 25. marts 2014, § 3 i lov nr. 1375 af 16. december 2014, § 2 i lov nr. 202 af 27. februar 2015 og § 1 i lov nr. 1883 af 29. december 2015, foretages følgende ændring:";"1113";"2013";"kursgevinstloven";"lovbekendtgørelse"
"I ligningsloven, jf. lovbekendtgørelse nr. 1081 af 7. september 2015, som ændret senest ved lov nr. 134 af 16. februar 2016, foretages følgende ændringer:";"1081";"2015";"ligningsloven";"lovbekendtgørelse"
"I personskatteloven, jf. lovbekendtgørelse nr. 1163 af 8. oktober 2015, som ændret ved § 6 i lov nr. 1574 af 15. december 2015 og § 10 i lov nr. 1888 af 29. december 2015, foretages følgende ændring:";"1163";"2015";"personskatteloven";"lovbekendtgørelse"
"I skattekontrolloven, jf. lovbekendtgørelse nr. 1264 af 31. oktober 2013, som ændret bl.a. ved § 1 i lov nr. 1354 af 21. december 2012, § 1 i lov nr. 1634 af 26. december 2013, § 3 i lov nr. 528 af 28. maj 2014, § 7 i lov nr. 1286 af 9. december 2014 og § 1 i lov nr. 1884 af 29. december 2015 og senest ved § 3 i lov nr. 1885 af 29. december 2015, foretages følgende ændringer:";"1264";"2013";"skattekontrolloven";"lovbekendtgørelse"
"I virksomhedsskatteloven, jf. lovbekendtgørelse nr. 1114 af 18. september 2013, som ændret ved § 9 i lov nr. 792 af 28. juni 2013, § 1 i lov nr. 992 af 16. september 2014 og § 4 i lov nr. 202 af 27. februar 2015, foretages følgende ændringer:";"1114";"2013";"virksomhedsskatteloven";"lovbekendtgørelse"
"I lov om Energinet.dk, jf. lovbekendtgørelse nr. 1097 af 8. november 2011, som ændret ved § 3 i lov nr. 575 af 18. juni 2012, § 4 i lov nr. 576 af 18. juni 2012, § 3 i lov nr. 633 af 16. juni 2014, § 2 i lov nr. 1283 af 24. november 2015 og § 9 i lov nr. 261 af 16. marts 2016, foretages følgende ændring:";"1097";"2011";"lov om Energinet.dk";"lovbekendtgørelse"
"I sundhedsloven, jf. lovbekendtgørelse nr. 1202 af 14. november 2014, som ændret bl.a. ved lov nr. 129 af 16. februar 2016 og senest ved § 1 i lov nr. 383 af 27. april 2016, foretages følgende ændring:";"1202";"2014";"sundhedsloven";"lovbekendtgørelse"
"I lov om klage- og erstatningsadgang inden for sund­heds­væsenet, jf. lovbekendtgørelse nr. 1113 af 7. november 2011, som ændret bl.a. ved lov nr. 1257 af 18. december 2012 og senest ved § 18 i lov nr. 395 af 2. maj 2016, foretages følgende ændringer:";"1113";"2011";"lov om klage- og erstatningsadgang inden for sund­heds­væsenet";"lovbekendtgørelse"
"I sundhedsloven, jf. lovbekendtgørelse nr. 1202 af 14. november 2014, som ændret senest ved § 1 i lov nr. 383 af 24. april 2016, foretages følgende ændringer:";"1202";"2014";"sundhedsloven";"lovbekendtgørelse"
"I lov om klage- og erstatningsadgang inden for sundhedsvæsenet, jf. lovbekendtgørelse nr. 1113 af 7. november 2011, som ændret bl.a. ved lov nr. 1257 af 18. december 2012, § 2 i lov nr. 1638 af 26. december 2013 og § 7 i lov nr. 523 af 29. april 2015 og senest ved § 18 i lov nr. 395 af 2. maj 2016, foretages følgende ændring:";"1113";"2011";"lov om klage- og erstatningsadgang inden for sundhedsvæsenet";"lovbekendtgørelse"
"I lov om tilbageholdelse af stofmisbrugere i behandling, jf. lovbekendtgørelse nr. 1128 af 20. oktober 2014, foretages følgende ændringer:";"1128";"2014";"lov om tilbageholdelse af stofmisbrugere i behandling";"lovbekendtgørelse"
"I sundhedsloven, jf. lovbekendtgørelse nr. 1202 af 14. november 2014, som ændret bl.a. ved § 1 i lov nr. 1536 af 27. december 2014, lov nr. 1537 af 27. december 2014, § 1 i lov nr. 542 af 29. april 2015, § 6 i lov nr. 523 af 29. april 2015 og § 7 i lov nr. 742 af 1. juni 2015 og senest ved § 1 i lov nr. 383 af 27. april 2016, foretages følgende ændringer:";"1202";"2014";"sundhedsloven";"lovbekendtgørelse"
"I lov om autorisation af sundhedspersoner og om sundhedsfaglig virksomhed, jf. lovbekendtgørelse nr. 877 af 4. august 2011, som ændret ved § 1 i lov nr. 361 af 9. april 2013, § 3 i lov nr. 519 af 26. maj 2014, § 2 i lov nr. 1536 af 27. december 2014 og § 2 i lov nr. 383 af 27. april 2016, foretages følgende ændringer:";"877";"2011";"lov om autorisation af sundhedspersoner og om sundhedsfaglig virksomhed";"lovbekendtgørelse"
"I lov om klage- og erstatningsadgang inden for sundhedsvæsenet, jf. lovbekendtgørelse nr. 1113 af 7. november 2011, som ændret bl.a. ved lov nr. 1257 af 18. december 2012 og § 2 i lov nr. 519 af 26. maj 2014 og senest ved § 18 i lov nr. 395 af 2. maj 2016, foretages følgende ændringer:";"1113";"2011";"lov om klage- og erstatningsadgang inden for sundhedsvæsenet";"lovbekendtgørelse"
"I lov om apoteksvirksomhed, jf. lovbekendtgørelse nr. 1040 af 3. september 2014, som ændret ved § 1 i lov nr. 580 af 4. maj 2015, foretages følgende ændringer:";"1040";"2014";"lov om apoteksvirksomhed";"lovbekendtgørelse"
"I lov om foranstaltninger mod smitsomme og andre overførbare sygdomme, jf. lovbekendtgørelse nr. 814 af 27. august 2009, foretages følgende ændringer:";"814";"2009";"lov om foranstaltninger mod smitsomme og andre overførbare sygdomme";"lovbekendtgørelse"
"I lov om folkekirkens kirkebygninger og kirkegårde, jf. lovbekendtgørelse nr. 329 af 29. marts 2014, foretages følgende ændring:";"329";"2014";"lov om folkekirkens kirkebygninger og kirkegårde";"lovbekendtgørelse"
"I lov om anvendelse af tvang i psykiatrien, jf. lovbekendtgørelse nr. 1160 af 29. september 2015, foretages følgende ændringer:";"1160";"2015";"lov om anvendelse af tvang i psykiatrien";"lovbekendtgørelse"
"I lov om trafikselskaber, jf. lovbekendtgørelse nr. 323 af 20. marts 2015, foretages følgende ændring:";"323";"2015";"lov om trafikselskaber";"lovbekendtgørelse"
"I jernbaneloven, lov nr. 686 af 27. maj 2015, foretages følgende ændringer:";"686";"2015";"jernbaneloven";"lov"
"I lov om havne, jf. lovbekendtgørelse nr. 457 af 23. maj 2012, foretages følgende ændring:";"457";"2012";"lov om havne";"lovbekendtgørelse"
"I færdselsloven, jf. lovbekendtgørelse nr. 1386 af 11. december 2013, som ændret senest ved lov nr. 410 af 11. maj 2016, foretages følgende ændringer:";"1386";"2013";"færdselsloven";"lovbekendtgørelse"
"I færdselsloven, jf. lovbekendtgørelse nr. 1386 af 11. december 2013, som ændret bl.a. ved § 1 i lov nr. 565 af 18. juni 2012 og lov nr. 457 af 14. maj 2014 og senest ved lov nr. 410 af 11. maj 2016, foretages følgende ændringer:";"1386";"2013";"færdselsloven";"lovbekendtgørelse"
"I udlændingeloven, jf. lovbekendtgørelse nr. 412 af 9. maj 2016, som ændret ved § 1 i lov nr. 572 af 31. maj 2010, foretages følgende ændringer:";"412";"2016";"udlændingeloven";"lovbekendtgørelse"
"I lov om almene boliger m.v., jf. lovbekendtgørelse nr. 1278 af 18. november 2015, som ændret ved § 1 i lov nr. 299 af 22. marts 2016 og § 4 i lov nr. 380 af 27. april 2016, foretages følgende ændringer:";"1278";"2015";"lov om almene boliger m.v.";"lovbekendtgørelse"
"I lov om leje af almene boliger, jf. lovbekendtgørelse nr. 228 af 9. marts 2016, foretages følgende ændringer:";"228";"2016";"lov om leje af almene boliger";"lovbekendtgørelse"
"I lov om byfornyelse og udvikling af byer, jf. lovbekendtgørelse nr. 1041 af 31. august 2015, foretages følgende ændringer:";"1041";"2015";"lov om byfornyelse og udvikling af byer";"lovbekendtgørelse"
"I udlændingeloven, jf. lovbekendtgørelse nr. 412 af 9. maj 2016, som ændret ved lov nr. 572 af 31. maj 2010, foretages følgende ændringer:";"412";"2016";"udlændingeloven";"lovbekendtgørelse"
"I integrationsloven, jf. lovbekendtgørelse nr. 1094 af 7. oktober 2014, som ændret bl.a. ved § 3 i lov nr. 1000 af 30. august 2015, § 4 i lov nr. 296 af 22. marts 2016 og § 2 i lov nr. 300 af 22. marts 2016 og senest ved § 2 i lov nr. 380 af 27. april 2016, foretages følgende ændringer:";"1094";"2014";"integrationsloven";"lovbekendtgørelse"
"I lov om danskuddannelse til voksne udlændinge m.fl., jf. lovbekendtgørelse nr. 772 af 10. juni 2015, som ændret ved § 23 i lov nr. 1871 af 29. december 2015, § 3 i lov nr. 300 af 22. marts 2016 og § 7 i lov nr. 380 af 27. april 2016, foretages følgende ændringer:";"772";"2015";"lov om danskuddannelse til voksne udlændinge m.fl.";"lovbekendtgørelse"
"I lov om almene boliger m.v., jf. lovbekendtgørelse nr. 1278 af 18. november 2015, som ændret ved § 1 i lov nr. 299 af 22. marts 2016 og § 4 i lov nr. 380 af 27. april 2016, foretages følgende ændringer:";"1278";"2015";"lov om almene boliger m.v.";"lovbekendtgørelse"
"I lov om leje af almene boliger, jf. lovbekendtgørelse nr. 228 af 9. marts 2016, foretages følgende ændring:";"228";"2016";"lov om leje af almene boliger";"lovbekendtgørelse"
"I lov om friskoler og private grundskoler m.v., jf. lovbekendtgørelse nr. 786 af 15. juni 2015, som ændret ved lov nr. 76 af 27. januar 2016, foretages følgende ændring:";"786";"2015";"lov om friskoler og private grundskoler m.v.";"lovbekendtgørelse"
"I lov om efterskoler og frie fagskoler, jf. lovbekendtgørelse nr. 785 af 15. juni 2015, foretages følgende ændring:";"785";"2015";"lov om efterskoler og frie fagskoler";"lovbekendtgørelse"
"I dagtilbudsloven, jf. lovbekendtgørelse nr. 167 af 20. februar 2015, som ændret ved § 5 i lov nr. 296 af 22. marts 2016, foretages følgende ændringer:";"167";"2015";"dagtilbudsloven";"lovbekendtgørelse"
"I lov om individuel boligstøtte, jf. lovbekendtgørelse nr. 174 af 24. februar 2016, som ændret ved § 2 i lov nr. 296 af 22. marts 2016, foretages følgende ændring:";"174";"2016";"lov om individuel boligstøtte";"lovbekendtgørelse"
"I udlændingeloven, jf. lovbekendtgørelse nr. 412 af 9. maj 2016, som ændret ved § 1 i lov nr. 572 af 31. maj 2016, foretages følgende ændring:";"412";"2016";"udlændingeloven";"lovbekendtgørelse"
"I lov om aktiv socialpolitik, jf. lovbekendtgørelse nr. 468 af 20. maj 2016, som ændret ved § 1 i lov nr. 1000 af 30. august 2015 og § 6 i lov nr. 1569 af 15. december 2015, foretages følgende ændringer:";"468";"2016";"lov om aktiv socialpolitik";"lovbekendtgørelse"
"I lov om friskoler og private grundskoler m.v., jf. lovbekendtgørelse nr. 786 af 15. juni 2015, foretages følgende ændring:";"786";"2015";"lov om friskoler og private grundskoler m.v.";"lovbekendtgørelse"
"I lov om naturgasforsyning, jf. lovbekendtgørelse nr. 1331 af 25. november 2013, som ændret ved § 2 i lov nr. 466 af 18. maj 2011, § 2 i lov nr. 633 af 16. juni 2014 og § 2 i lov nr. 1498 af 23. december 2014, foretages følgende ændringer:";"1331";"2013";"lov om naturgasforsyning";"lovbekendtgørelse"
"I lov for Færøerne om rettens pleje, jf. lovbekendtgørelse nr. 148 af 9. marts 2004, som ændret bl.a. ved lov nr. 732 af 25. juni 2014 og senest ved § 1 i lov nr. 1492 af 23. december 2014, foretages følgende ændringer:";"148";"2004";"lov for Færøerne om rettens pleje";"lovbekendtgørelse"
